accountExternalIdDebit,accountExternalIdCredit,transferTypeId,value
97be6cdd-17fe-4bfd-a457-b788eef7b960,2ec4816f-bf81-47bf-946d-1a80c219bcf7,1,136.05
fe35e0cf-84f2-4ec1-8129-a7c07873ed70,90f8e374-52f3-41ac-b820-dbe9389360db,3,117.9
45da99fa-a0fd-466a-9ca2-a3e5f3307fba,9d0fcb82-acbf-4870-9c84-a8b426ecffd8,1,1150.34
69d91d9a-7797-4471-8c6b-dcd7d6f5892c,af273305-9167-4ef1-aed8-4671a8f1c8bf,1,166.43
17db06d4-b12b-4d6f-bc5c-fb2b62671b03,1eed8ca1-7df8-4398-b110-5d9375b458fc,1,1110.52
47637fce-1e04-4691-ad9e-fac4b0b32dd5,b6c2f421-1117-4d8c-bd4e-d92690101efa,1,627.01
6ba97d3b-b7f1-4c62-8c48-79b0912f8220,958f7286-3f01-4d94-90c5-35e5213babca,1,1722.79
6bd0c00e-ed13-49c9-8481-847126c96dbf,8a0bd0ed-fb5d-47f2-abed-143ed1c04ca8,1,410.4
494190b3-7c5f-4810-a842-1b521106b47c,b600287c-152f-4c5b-b558-c2ec960d3fcf,2,1174.6
946af26f-d61c-440e-918b-0d847acf1734,21135520-9d8f-4fae-84e7-c9ef979e96b3,3,408.35
3cf192c4-912a-4638-93aa-788e61537cb2,92cd1bfe-a472-4699-99be-bcd814e5e128,3,375.61
1c1ae334-22f9-4179-87c1-fc62f15587c5,b68bc1c7-5cd2-4c2f-ab2d-ee40723b9399,1,1531.24
3b6a2133-0b6e-422e-9f25-9173bab2c907,69516784-b292-4c5b-8906-1854431bccb3,2,1638.66
b6f49e97-b286-44be-8159-0c7d36ed7b65,f9404dcf-156e-4c15-9b24-82dbc12e2114,2,276.31
1ee1a3a4-8abf-4fe3-8531-294d0c488188,206ad410-5897-45ee-8ca5-68aab30b7dad,1,1002.77
1806b857-435e-412f-b411-a9fd9760b77d,5c9362e8-9002-41a6-82d1-db35c36e9aaa,3,988.25
9e2a7f17-a69c-4b18-92db-f004d237bdf7,c6a1171a-cd6c-4e73-911c-c0b783eb0f19,1,1171.36
fdc45ecc-203c-4f77-bf66-f7fe6c4b5879,13ccc8c6-d013-48fa-85c3-2f45048c5447,1,146.26
788418ad-cff9-44db-8186-7ae59126d375,6c922bad-b83c-4815-9699-43e84c98e11d,1,1721.25
0969d141-45e6-4c41-bb2c-64c3592b712b,01a5eb6e-2278-4b02-b70e-6dcf7b470957,3,78.01
c4481351-ded5-4a35-9b60-a37c307ecd52,87150b44-ecbd-432c-b6ad-8a9527904ccd,3,906.99
de905e9e-f571-4fa5-925f-55572ca9e7a9,a1f205c6-0f69-4ef3-9652-b832a40606d5,3,1650.64
bcdbdb0f-7064-483b-ba18-2da5d289d588,5c63f1dc-b069-4a23-b3a7-ecd0034465ee,3,1.52
35fdbe38-a908-4e97-8826-d57f4eaed053,681cb1c3-9c33-4af0-88d4-35807288807b,2,512.59
0f79abaa-9864-44ea-8896-78208d530d92,d49bc7d2-feb4-428d-87e7-b5e772072430,3,926.67
3432ef5a-505a-45f6-b977-4da7ba09d25e,5e88ee6b-6a6e-4522-86ed-7c691e189e62,1,441.94
1a51bddb-76db-4985-b953-f87cfe602b73,3cfb4be3-e361-4c06-beee-a5ebbdebaedb,3,1127.43
4595d176-e0ec-412c-b308-51dcb011af0c,3105abee-99f7-43ef-b5de-51b9eb9ccab0,3,978.49
09a3c67c-cacc-4227-9c49-b9ded95d3710,fe5783be-170a-405e-8f88-b055581db96e,1,1995.2
ca3dda49-49a6-4c5f-a69f-1526c277ee22,4d80e9f3-7371-4382-b85c-c527a98edb47,2,1053.13
02311598-ddaf-4c7e-b67d-5dd03d69d9a8,f3844741-fa6e-4f8f-a95e-ca6ab0dfb989,1,286.89
bea75404-8af0-425e-9293-d3e1c20c891b,b67f95c8-0345-4bb2-8732-f9f23b423ae4,1,1398.19
e0c5047c-5181-4e24-974e-d22aca533e31,eb3173dd-4e12-4d16-b72e-6012d5303457,2,796.45
d64e3e07-1671-48e0-8516-1c32ba9113d8,37428cc2-6a46-4fe2-b8e3-22cc9d1dd6c2,3,1579.01
8add59a4-d915-49b5-aa0d-4b13321ac9ce,3817f02d-803b-4ee5-acbf-01e1a530ae0c,3,1417.11
3fed77f4-1252-4b2e-a145-8048672b868b,554e0dd1-cea9-4c1e-a65d-b523f9fecf54,3,702.61
4f3fe7ff-f646-4cdb-b14b-20204dd670d4,3100aed4-551d-4859-9cf3-039a1427f220,2,891.55
7a12ff68-53e1-465a-90b0-d5c379e222e7,ff19b4ae-4795-4dce-8d1d-0e45f2734f46,1,1452.65
f23fc9da-ca45-48eb-87c1-362581511506,4c2889d5-6bca-49ed-b8d7-8bf8bc31b05f,1,1386.86
704c382a-8ddf-4990-853c-c8980b76d204,fbfcdf6f-1746-45a6-94d3-f38eae85435a,2,571.07
05ca7e9f-2b0f-420c-bde9-863838a96dbf,65743bce-585f-448b-b461-0ff6a69fe489,3,1968.14
7b997c26-2d10-4922-9ae6-59de186e74f9,162db83d-3dd4-46ca-9af3-b0eef69362de,1,874.53
65304fb8-8248-4f5d-ae9c-ea4b115c8814,eac83d21-f7fd-4a31-b50d-824f5394d87a,3,1151.23
a7015218-bac3-4951-abcb-d345cca9d7cf,4e62919d-c8b1-4f0e-82a7-4050320a16e0,1,1852.57
0d508493-7427-4e39-87f6-dd8b8794c41d,6827a2e7-6804-4aed-8ff8-78f5946f2222,3,1238.83
cfd4f2d1-441b-4a8b-8cc6-1236b0acb068,47d8e849-8aea-453e-b904-d25fe8cb67d7,3,842.1
12aae865-77af-4ef7-802e-36e6e8ccd731,42707cba-365f-4fdc-966c-d25b50ccdd6f,1,1277.84
209fa301-4b8a-4ba2-a198-508f0607af7b,1375ffe6-3f9c-43fb-9651-d6f9c79989a4,1,306.05
73174e1e-1b0c-44fa-94be-607c1f679b35,de06ff4f-cce7-48ad-8d51-501840104e7a,1,200.32
8cbb9159-ca97-456e-890f-2daeca9558f6,d535e8c2-145c-462f-8fef-bec18527ba76,2,1457.45
6f62643e-a61b-4cdb-820d-8a30c551ab28,c6916e00-b155-4470-bc5e-5765c0a63daf,3,517.57
ab31e1d4-6090-425e-9008-c65054c5168c,3193e4ad-06d7-4e7f-ad63-72d8276e2605,1,592.65
7a69791b-54a9-443a-a059-a62d6bb8fa72,eacd2582-a5c5-439f-b354-1e152a775668,1,1866.83
a6423e02-6ec1-44b3-9560-310fe3155281,e8c871ec-a66c-44ab-a0fa-a9486960d6f7,1,1412.95
8b253f43-8f4d-4128-8bbd-d8249a0ed0fb,18689c5d-91b8-4e23-9d5d-a70e9e95fdbb,1,1603.71
780d1515-6de3-46f7-b665-3d5b58a42a9d,be569544-a6be-417c-b225-04999eaa6130,2,857.02
53ff983b-4160-4e7d-a448-647af8df0e6d,808f5201-09f2-4209-9c1f-94e94ac591f5,1,1929.31
ce6984d8-1282-40fa-86cf-594fbf0fbc90,65b2c33f-af52-4983-93d6-c8a6b3370761,1,357.89
f21db7df-afeb-4e39-8931-e652a85368e9,3cb185a9-e0db-4faa-b3cc-c40599aa9979,3,1667.0
ccba42db-be0b-4557-a563-7029523f8640,f25fcc27-1fc4-437b-b6e7-c4aa76c8411f,2,771.28
c303abd1-059d-4657-a298-d8e624691ae7,ee89add7-af90-4cd4-a8cc-b36451677421,1,1444.43
91632da5-05a9-4bca-a2f5-0661380130b3,339858b0-c465-4680-868b-870a33fbd21a,1,971.37
fb63bee4-1e91-4ade-9eed-9b3b3ad38429,7593826f-1c11-4ed8-8248-98dd7e52edf0,1,731.24
09f963d2-1beb-4e5e-b821-5bd3d8819b2d,716cc79e-d6b8-4387-97a4-b35b6604239b,3,311.97
766de619-0355-4875-9458-df2c7f2598b8,19d90347-1d44-48f7-9fb1-8e4d39ff9897,3,1777.89
056feaa2-0e98-469c-8376-2f8e4ee44e40,94a323e9-b212-45a3-95e3-bd1b6e422f9a,1,922.57
d32d660e-48fc-47ce-96b5-b2211af922c3,1e1a4601-d8da-47c8-ad30-9dd056e40fb0,3,329.2
c120c805-7e0d-4495-877f-6713dc26b5b1,cd6d2aa5-13e5-4f7f-a886-1674f933d009,2,380.98
99f95f3c-8050-4b63-bb2e-9a11fda6d9eb,f5f85ca1-95ae-41d6-a2cb-c4a8255e4ac2,3,1617.06
628f5b0f-91a8-411b-81e7-c5c4008f32ac,d7cbb631-6d38-4d68-95f4-a7b74ef536d5,1,898.29
9afdac62-91d5-4ed2-8bfc-d49d42e84a38,ac69dd6d-4861-451e-b914-0c959aa71b85,2,252.09
618c8625-66bf-4d8a-958b-36aed9cc58b3,cd434eb8-4b75-4783-bf14-5607a2a3b6c9,2,880.16
2872fe17-a739-4496-a9ca-d6f545cbb161,1bd943fe-78fe-4ff3-905e-6d0947f093f2,1,782.0
88a0bf00-dc30-4905-9524-40e666faf927,d95e5bd6-f07f-41fa-ae02-916321648a70,1,700.95
224ef304-aa69-4e2d-8fa2-59c7da10c2c9,d8f4c585-54cf-4844-a089-01c049084fd6,1,1624.06
9975cd5a-a87f-445a-8980-560ee730043a,c51e2cfe-bccc-4ded-b120-f2c7de087150,3,1346.73
68f95704-c75b-49fc-9e1a-5ffee7b11211,2dfec6e1-3ef9-4a17-8767-e0a136027da8,2,455.97
3d3acf78-7df3-4f64-94a7-f63eab4ecb16,37afa5c1-527a-403e-81f3-27160b312a2f,3,1605.57
97408dfc-6c6c-4152-9a9a-2021b6b91243,5520334c-472a-46b7-a4fd-c0ff7ad2d81b,1,1222.3
4dd776ef-7ea6-42d6-ad5a-9d2d0a0bde16,bcf0ad59-dbe2-4807-922b-93b9b84dbe9b,2,59.73
9ab82b86-0b29-4fd8-9bab-1004eea8b314,eba821b7-3b90-43ca-9a58-2c711fb1b18f,1,362.77
2a28e76c-23cd-47ac-adb0-36dc9da16d97,0791c933-cb43-46f6-a093-afee4d5dc194,1,419.14
fe02429c-24a8-4692-a5ed-30579ef66419,02f258e6-f634-41ab-ba8f-6cc19e974109,2,1143.56
d64b58f7-bd9f-4555-b2fb-d5b842bd37e1,2f415405-e102-44f9-a2a4-864948c4bd22,2,739.19
4c8c6716-d2a8-41a1-b8bf-8eec1aef55d1,dcb05417-aec7-4502-ab62-c64cb8374077,2,1614.99
0f4df385-b7d0-476f-9f07-b955ccf7826d,c6603cd3-6ff7-43ea-9ef2-d92ace4435c6,2,1447.23
ec246d94-d3d4-452e-8adf-b92f6892ac53,e09f6bd3-4fcf-40d3-9a2c-9cb8db6fbcee,3,1027.1
168bbb8b-20f6-46fb-9b64-f82285203357,db0fe86b-9ed9-419a-9a63-0fc68ea9195b,2,571.69
81d7ef7f-f6e4-41cd-acce-b70331a32bf0,0ae7cd87-ca52-4e37-b0bd-cb79fad4d807,2,142.44
87d2669e-ce9b-4bb6-82ab-0ab9876028d7,18aec6f9-2360-4066-93a9-d7e0979ad969,1,811.24
cb871884-6894-4c16-bbee-d48a8f2b6db0,43233158-87be-4f1e-8a2f-c7eb4a6e0a5f,2,1402.19
2f39dd6c-1416-4ea2-97e3-d94e91ff2b53,a6e1b1ab-1323-45e5-ba8c-2ef80e0850c0,1,35.78
5c0e8050-08d2-4943-bca0-4244048851e0,aa3d5d51-d84d-4e05-803a-6814a9264e4e,2,1615.54
5fa73453-c57a-4b83-ad8f-5c990655506b,761e3267-5e6a-4d12-b437-899c73d82650,2,817.55
ba3cb411-6af3-489a-a511-707f62ed4f98,599d99ea-560f-4fdb-ad4a-0d5a89f5b667,2,152.68
786bd8c0-c14e-4246-94df-1e8e0fa2ec69,89ecc8f9-a88d-4d95-ab8d-4eca085b5229,1,152.37
5a71cddf-ed5f-4d32-a94b-2e5fd025a24d,284571fd-89a6-401d-83c2-40e5ca569c89,1,1516.96
074bd0e5-3acf-4413-a9d9-65335a4f769a,555a93fc-e3f6-40d6-b074-c453ec5a2513,1,1889.99
6189a7d2-c646-4245-920a-38f1e385ca7d,b759ab7d-7c87-46da-b5f5-cfeb92a8bc48,2,729.98
47c3c631-81df-4918-9880-d395b9162cf6,e06b4d01-5b17-4d8d-8d5f-37f38db3835e,1,1312.66
f9c969e0-b9d0-4962-80c7-0c02919d75da,b7b9892a-f6ca-43ae-b3cb-330a2cb9ead0,1,561.69
e6e07f58-9f58-47d6-9bc0-8f1b20ffc2cb,b309a1f3-d9e1-498b-80fa-af15549346e7,1,225.36
3bd8db04-91d0-436b-813e-fad511d23fd7,27c9cbb3-6f63-406c-a8a2-e07730fe2a10,3,173.03
e63abd97-7200-4473-8214-3d4167cb1039,b3756150-70ed-4522-a2f8-a7d0b515080a,1,1571.83
e4393c71-041b-4c96-9164-bee159419a83,6be2715d-1f45-4c03-a1f6-4bd9e7922fcd,1,1360.51
86092d42-8b16-424f-a698-62a7004e17fd,ecae4a0a-66b9-4b92-9109-c1ac02f09ded,3,1554.39
61aec0e5-3690-4f1e-834f-eb462ebd3645,3531b33f-4e8f-4d2a-a874-426680fb92a0,3,328.4
7da2ef65-4c7f-43d7-87ec-a789dd2b088b,03f82bc1-27d7-457a-b4c5-8fbc21bf91ad,1,1817.52
0cca9483-1d50-454f-b2a5-e2829a307354,2993d154-0d97-4f30-b61f-a4d28a3aa701,2,1475.59
c910f6eb-1289-4851-a867-8bbf1e947a6f,4bd5b699-193c-4881-81a4-d369bc511212,1,878.99
c2519f4e-1a00-4d81-952e-499d71ad1903,6df59b19-4987-4619-8023-a49d07e567b1,1,285.77
dac10fe3-e575-4306-b788-b7aab5063513,161b46f6-8372-4655-8e5f-0327f9a5949d,2,319.32
4beffeb7-5528-4549-80d2-c413be08a405,2d770aba-f35b-4906-8c6e-24a167b0950b,1,992.9
b481f7d2-146d-4f60-b8be-cab1ef69f2b3,ad2771fa-9d5f-4c3b-918b-9c0149780dc1,1,272.21
030e8afe-b0da-4bac-a3a4-1fa41455d571,50bdaab1-7885-49b1-9f10-54a6a83c36b3,2,1583.48
c462a0bc-cf8b-4d35-b1e4-ceca448af25e,bf2e0a7f-a632-465e-9218-1fb792131c8b,1,271.4
3e920fdc-7a4c-42e4-ac93-a17180421d58,3065e5a4-bcc4-4aae-ae24-9dcb08102bcd,1,1439.3
41830f1a-0f88-4ed9-a06f-ea9182815720,04d13a8b-640f-4e4c-a8e6-357190232208,3,1284.45
f8440c6c-e24f-4b5f-98ab-034a2d8718c2,5b2478ce-5068-4d8d-b993-3bd4744be3be,1,1336.89
2f8d36cb-691e-45b1-8790-df45e3995ab6,cae68a2a-7691-4ab2-b38d-6afe2517a038,2,1487.38
c2181cd7-1b8f-4c84-8cf4-ed31f295411b,08d25e6f-7def-4144-a77d-500c1e036402,2,1323.7
06e0b165-d8ab-4e8d-add6-bffb1eebd5c5,eed3c16d-95db-47fe-8f27-b8a713ef7632,2,1568.91
fbc24318-05bb-4aca-a052-c44d0cf82f1b,81bf9193-2597-4f39-bcc4-eb80207f6033,2,1874.24
7a7182ce-5be2-4176-9ba8-3dfb899a0114,7bb5f231-c231-4c65-a010-13d8652889a0,2,1850.89
13f1ca55-31fc-478e-9f28-e225b21da863,24597ed0-e572-4a0f-9cbe-0af0fb637bdb,2,1467.7
8b06d113-8206-49b5-be47-67b9e239acae,7294ab99-a2e0-44e2-af7e-8d9fea931578,3,1169.58
8ca91a57-c520-42c7-adff-82aaae98e78a,745ab11c-b4c1-4e2b-8983-ed9a21b337b6,1,94.88
b51ee86f-0bab-4fb5-a55b-a7276f49953b,e0f20fc6-86f5-4894-8ca0-95462bf1669c,2,867.64
4c3c960b-2fea-4fc9-be47-bb959e8b37c9,3c7a88bb-c14b-4c48-bafe-3859a99094a2,3,1035.02
54236427-b27c-42c8-b3ec-7bece7f0d58d,41fd578e-eac8-4c15-bdac-616a9cec0a9e,2,1642.11
9f5e6972-7daa-4d70-aa15-62f7a4fcef9b,d633ee55-b940-40d4-b27f-b5869116f14a,2,819.75
92487dfd-fce6-455d-ae91-00890eb76681,c90a7f7c-146e-4567-9ee1-98fdb72195e5,3,704.11
afc31dc0-3dbc-4d26-8e06-9de201fd93b0,49a4e1b9-fc76-4167-a6d4-a6a10b044913,2,1069.68
dc8fe810-8c43-4538-9f30-ad75d306b6bf,213a3e61-68f4-480d-8af3-b38b82b8c174,1,1782.92
ff93d2df-a0b4-4a3f-bef2-fe3ca09d61a5,e08d6a3e-9b5c-4320-80b2-afe7a95a8dbd,2,243.53
1acf8a3a-36d9-4adb-bafb-f4f04fd99c44,838c1a65-e871-4a90-86d6-e11a87b02d98,2,1352.15
d96a24a8-ac94-4455-892f-5f8ef45190ca,7df642c2-7db1-4a56-b8d3-0c4563b4595d,3,679.93
e3bca94d-7649-4d92-9ae2-349e337edd69,141af534-e716-45f0-b549-f95fa248306f,1,41.57
ef45530b-f296-4b6e-97b2-54e8187f307e,c42d2e73-936f-4604-b81d-13e622fa3817,2,1424.76
ee56a307-4af5-485e-b178-f215b362df77,901f635c-74c2-4517-9762-7d27b848e06a,2,1846.45
a6e5a5a0-538f-40f0-a7bc-cdb84a14ddb9,69be3d1c-e220-496d-b059-a6152dd225a9,2,1610.97
83ce5b9d-5728-46fb-8d6f-57eb7fa45f56,7648dbea-f136-44e1-a31d-a08d61a6144b,1,808.07
91444d60-7a4c-44e4-8591-d6dcd89f9c4f,fe02a9f7-41bc-40fc-9367-0aedc356023d,1,1084.51
5adbd9ea-518e-4600-8c4e-f04f497e77b1,ee4fe3c5-8f01-4207-b9ef-6871f84bd700,1,987.0
1c1ba39e-e9d8-44fc-8fff-5fa090a20fd1,1bcb0c3f-eb1e-4d00-a60c-a6c316da09e0,2,1079.59
323c9662-60e9-4cd6-8ff4-c434de969d77,91736b68-4bad-49dd-b6dc-3fc2f828f490,1,1562.3
db50ec5f-8650-431d-8430-859c882f322e,f32631fb-49ea-4b3e-8613-7cebdcde0e91,2,1083.55
51289d5c-7b91-46f5-ba37-ffb7c1749a10,37738dac-f100-48c7-b0bd-b4b7eab437d2,2,250.64
bea4aa77-3860-4589-b57c-f56b267739a6,e323cd57-8aeb-4e00-a653-17e6795064fa,1,1535.74
5da5b7e1-b801-4fa3-89be-535772721f7e,3fe8ddc2-54fb-420c-8cbf-d5b716ce7e78,1,486.41
6a3a269d-efab-461d-9de8-49c04e13eb86,1f0df66d-038a-4c00-b98d-49524f5263a8,2,1132.85
b736adef-72a8-4b45-b167-f149f2c72d38,05556cd9-80af-484c-8c6f-1557084ef4a6,3,959.31
18efd96f-f00a-4e13-b45e-b90dabcb8a39,43bf8ba3-f9e2-4d50-991d-5a7e958c0f44,3,1309.69
f4d31c71-16b2-4522-b076-cb2bd5259895,21d2b2bc-3240-4a3c-bb56-38d84f27c284,1,1339.54
3bd28080-7d93-4ca6-b31d-e92b5a773691,78f5a696-709b-4f99-ad26-c4c0a1ae0efc,2,1425.07
94e9c2cd-322a-4fe6-af3c-2d699236d531,fbb77914-137e-48f6-8c7e-d974dad96950,1,139.06
9397fe9b-9a48-42cb-8bdd-e7e292b9ffcd,32daf10f-7962-4aa9-afb5-416829b4e820,2,1215.97
c8f1da8e-6031-446d-9b8f-e3c973740c4d,e0142a10-c530-416e-91b3-f64190eb6e82,3,1992.07
53156664-83ec-4d96-95f5-877ab62f207f,ce0bb916-9c70-476b-b197-301bc53f9290,1,1459.81
ad86cfb5-fecf-46dd-8a3f-3262fcf52ca4,b03c8173-fb0f-42d8-981a-2a899740771e,2,692.21
0f6cea2d-0fe9-4939-9658-5bd11ef30b6c,d3b8fd9d-1642-4372-9a2f-d7ad9ad2955a,2,1174.79
ba06c5da-f67b-4dbe-b275-dc5a45b2ade8,e9be7763-796f-43e5-9eef-f1cf61bedec7,2,557.83
af10a4de-54c0-450f-8f40-9fb7ac026222,26e7fe2a-f156-4d22-996d-3584f83512e2,1,395.95
6fd635e9-14ca-484e-a599-c05042aa83b5,161d9aac-9d74-4c80-bc31-31dcc48c2322,3,16.92
57efde2a-66fa-4592-b702-0e38a2f4eaf5,74acc36b-40f3-4834-980e-1dc5fb63471b,3,1837.29
d0cb5ad1-f17f-4f71-a20d-a8c35de2f76c,61ae5b20-31dc-4447-b739-a028ed8d63b1,3,477.98
32156756-cc2a-46e0-907e-c384c87db46e,4b6bda07-25d3-4182-8f8b-b755c5e14ed0,2,287.13
f0117303-7453-4a0b-913c-ba95a608cf6b,01112a90-01aa-4f7b-ab00-c02fc2aad885,1,894.01
4647f3f9-1fd1-4974-aad6-851c3d10c37f,907e94dc-9412-4be5-a241-d589606b2a92,2,453.96
0c91c3f9-9ba5-44d5-8f21-015c8d0b9488,1b50f3b4-f7ba-4a56-b697-b03fe58e78ee,3,1394.14
49636a0b-4f91-4b5b-b787-93ff979c4f1c,c23d59df-74bb-4919-be34-a8a54479fed7,2,890.62
679bdb40-899b-4501-ae93-74e602427333,371130a7-4dff-42a3-a7df-59d566f6eb5e,2,1004.54
cb006b19-6209-40db-81ec-4cef3a5715eb,8987a3cf-1618-42a2-9cc8-9b45fd3dfa8f,1,1643.36
63676842-593e-4ed9-a04d-39226874e7c1,2466116c-b8b7-4172-b7a4-b620e03a180e,1,117.62
25e77f6d-7639-4e2b-b8dc-697fb3b3bc11,ec56dc92-c242-46b1-89ed-f14d345bf470,2,1849.88
6a3fde67-07df-44f1-bfa4-453441a0f153,5feacdf8-d1d6-4782-b043-f9e089fdaac1,2,1059.79
f31cd442-7359-402a-87da-ea7041914c4e,3ecd8713-5850-44a1-84c7-b5969e4f1f19,2,1589.08
921c15af-d937-408b-ac93-23546d87f576,88251273-be4d-4c70-9c8f-b3e2af0b6322,2,1488.83
35080ac1-bf97-4866-a5b8-53da1b7a7134,7557fcac-54f7-42f0-89d7-0c215ad3a448,3,759.23
3bdaa785-9e73-4d0f-8e4a-65d207a09f58,ce11d7c0-a61e-49de-8476-931c8aefe2f5,1,135.66
135311a0-3b75-4812-b385-b8afc3ff09dd,5ed724e6-b386-4ddb-bdd3-3f844ef1ff82,2,561.01
78f49a35-d512-4091-aa26-81b0b8b08377,30162b7d-5821-4af7-93d5-579f663cd9e1,3,41.13
9a0ab6ab-baf6-4469-828c-fb4834ce3bec,f672084c-3455-4a91-8197-c6976a95c57d,2,1574.27
00bc7ecb-3898-427e-bf34-dbe83678c2d0,eecdbca7-04bc-44ce-8997-6e15695d3177,2,1552.78
ddeb7c2d-3241-439e-b80e-bef4d3cf9e06,eb821cc8-5c26-4ce5-bf09-adf1d1f61360,2,216.05
d0b8a647-ab82-43a2-bbf3-fa7097bbd7f7,e3f17e9d-1af4-4df7-a532-27ed846b655c,3,825.78
cc7dba0a-1f64-4b5e-8f8f-e6974d11610a,0b12d939-35e8-4fce-baf1-f463e0d44ea3,1,894.56
cf38b8ce-4441-422d-8155-d71ee801a266,7a9f9bdf-3761-41fd-9320-1d5aa3059ab9,3,32.31
539d4c95-5ad3-43c5-9acf-ae802cc812aa,bc555880-653e-43da-b755-20c182477d21,2,59.3
e4a9ae56-f981-4089-bea1-1cad240c2e1c,52cc1e32-65bd-49aa-9051-069846efd0e7,3,2.74
d5ae5757-d784-455c-a211-8d0bcefce91e,7deefc19-7b6b-49f9-a1a9-c9c5223721b8,1,617.67
1325d107-18a5-4598-97bc-547d2f87f041,6bbf67fe-3136-4fcb-bbcb-8daef991406d,1,1065.01
4e5eeda0-13cc-468b-8202-16bbb69b2a90,28066006-4f5a-40ab-bc07-636466df4277,1,819.95
f2f0de47-5686-4114-8c07-41a75d726785,7183f1cd-8dd1-4105-8582-9a7cc6bf38da,1,1678.95
9dbcf213-80a3-41c0-89ed-9067edb16ea3,8c4bd7ea-6da7-45f3-9f61-1800aaa6aa8e,1,140.76
76bc61e1-b455-4f91-85ef-f49db8fe42e8,e0f776b7-f11a-417d-83dc-6d0d07ef8a05,1,1823.53
2d4915b6-b881-4652-8076-c629814bcbf6,6b6e8a1b-509c-4339-b2ea-abc57b1c8fc6,2,106.71
07af73cb-56df-4e1a-ab4e-f989fcc5246b,e7e30bcb-7e38-4924-bdf1-948d040803dc,1,399.53
28ca4fa4-eda4-4479-88fc-2c11e4df5acb,dfcf1aa9-e864-4b43-8668-90ace7763396,2,1167.55
92d6f4e0-0d5d-4e6b-a48a-8da3ac5d1ec1,545d3a49-117b-430b-baf2-ff50dc3aeb93,2,496.79
0870d4b3-14b0-4eb5-b87c-9d127e8ae726,095e3db7-5800-4108-aa08-822f8159c773,3,1879.42
5dc2298f-fcae-456d-b0c3-4961516bad67,53d4c60f-9edb-4476-9f45-5dcde25b6f5b,1,1607.98
fc5af66d-775b-46ec-a112-cefaa85ef38e,c30f0839-41f9-447c-9130-039d444928d7,3,1913.83
4d3228d7-ab99-4214-8563-68673c4e9046,517a8832-7885-4a63-b680-a0ae5b755d11,2,1565.09
56218d3a-dc7a-454a-aa80-2063d8052cf9,4758cce4-4347-406b-970f-c0695a055527,3,1214.65
826c5871-a23c-4a97-9c3f-0755e0be6b8c,acbaf276-ef2a-437e-920f-65d4a4a1d36e,2,1890.04
d5b5e84c-c73e-41ee-b870-6f781d4d4f48,033b617b-54b9-4ae5-b4b4-a72dd5a5afa1,2,1785.84
c9b7059c-cee1-4d07-8c4f-cba01d997f27,458c268e-c0ed-46d3-a458-7d89c264ec6f,3,1445.53
61bea311-5b71-4b75-9043-627556fb5d57,b67c34fa-32f7-4499-ab52-7533076d4c14,3,612.46
3cfb36ff-b9e6-4580-82dc-ceaf0ee3cf70,0ee183d7-b0a6-4e9a-8397-827ff5b31c5d,1,168.29
8dfe241c-30b1-425e-adef-beebdf253c92,53199d9b-1142-4ba3-a19a-c27c15c7975d,1,314.91
95147cba-c60a-4928-89dd-9d2ff0e780ca,d5bf9593-1a7e-4b21-93f2-9868b296dd6c,1,1962.44
2ccbc384-1f08-4084-a879-fa1603c560a9,0a12c078-0320-4181-ac3b-5259c8afa2a6,2,1350.12
e87f49e5-ceb5-4f3a-8e2e-324079a76301,095b7580-c195-4039-913e-f38450d3d5f3,1,394.74
e795b90f-5335-4b50-ab8b-234cbe2924b6,72902fe7-1d10-4a44-9fe0-655fe5fe90c2,2,1982.08
189657cf-4c84-461b-a160-221941dfc2a5,8e0e90ad-45e0-45a4-aac6-e6410c46374c,3,787.4
7d82ff77-75a2-4789-aa53-213398835133,6cf40755-1ca1-4ba8-82e7-1d9becc6eb33,1,1333.58
f573c41d-2434-4623-92a8-abe79cb83311,784f4b8f-5394-4828-919e-2f367e7c7494,3,451.11
0338e21e-c39a-4f9b-b0c0-0951e851366e,c52e5c8c-7e74-44b2-887e-2dbd1f2ffd66,3,1344.78
a647be3d-bc05-4988-9a02-3a888a4ef773,51924a51-4517-40cb-87dd-9e193e618a7e,2,1203.95
e7fcf866-766f-4493-8c7b-c57b1f98c637,3cc37782-4019-4b42-bd0d-903d9b9e8d75,1,856.03
a430e3ed-52f7-4b1d-81a1-aeb13c12d213,dca48a49-60a6-4c6a-b17c-a1ec49267811,3,1086.98
a007c824-2897-43b2-a84c-c44d8b342300,d24b8587-c654-4846-b074-90aedee59832,3,1929.88
e7e32f9b-ed5f-42f6-8d93-63c7a6dab5e4,3c6f4283-f839-4f28-8b94-4718e0696602,2,1302.92
da4d4ccc-7322-4bec-9ca6-d8e2c08ede5d,00ba7d29-6373-4587-9e62-3dcfb8ed03aa,2,1828.6
d4102e7d-ee50-4b29-8049-59ea24851a02,c55f1e30-858b-4c50-8eb9-f4f0a5c97923,1,68.09
b0ec7579-39a2-4885-8017-e52422a9f958,7502b4f5-4d69-4607-b627-25977c4c6898,3,802.46
56109057-c636-440f-89a1-64ae4a98cd29,d644c382-21c6-45d7-862a-ea8c00fdb2e9,3,1773.12
8aa85509-dbf6-4f9e-8d7c-50137042c04b,c0490b83-0fc2-4373-b325-4f756bc3a78b,3,601.59
fd193ca5-250f-447a-b38a-9c2a99636ee7,96be65fc-a208-4f56-b172-1d6072b774f9,3,850.77
